claim_id,quantity,value,uncertainty,n,unit,source_path,source_locator,status
mask-diagnostics-and-context.0282,ctx_informative/per_slice[7]/thresholds::threshold_mean_image_median,0.14398744702339172,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0283,ctx_informative/per_slice[7]/thresholds::ctx_mean_min,0.11672794818878174,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0284,ctx_informative/per_slice[7]/thresholds::ctx_mean_max,0.5613664388656616,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0285,ctx_informative/per_slice[7]/thresholds::ctx_var_min,0.0011536871315911412,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0286,ctx_informative/per_slice[7]/thresholds::ctx_var_max,0.05925848335027695,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[7].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0287,ctx_informative/per_slice[8]/rect::total_tokens,98,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].rect.total_tokens,SOLID
mask-diagnostics-and-context.0288,ctx_informative/per_slice[8]/rect/informative::def_a,87,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0289,ctx_informative/per_slice[8]/rect/informative::def_b,77,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0290,ctx_informative/per_slice[8]/rect/informative::def_c,74,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0291,ctx_informative/per_slice[8]/rect::variance_retained,0.5850594800630436,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].rect.variance_retained,SOLID
mask-diagnostics-and-context.0292,ctx_informative/per_slice[8]/rect::mean_retained,0.47251083591623533,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].rect.mean_retained,SOLID
mask-diagnostics-and-context.0293,ctx_informative/per_slice[8]/anatomy::total_tokens,163,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0294,ctx_informative/per_slice[8]/anatomy/informative::def_a,124,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0295,ctx_informative/per_slice[8]/anatomy/informative::def_b,70,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0296,ctx_informative/per_slice[8]/anatomy/informative::def_c,69,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0297,ctx_informative/per_slice[8]/anatomy::variance_retained,0.5517218815065518,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0298,ctx_informative/per_slice[8]/anatomy::mean_retained,0.58183696336024,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0299,ctx_informative/per_slice[8]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0300,ctx_informative/per_slice[8]/thresholds::threshold_var_median,0.0038235788233578205,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0301,ctx_informative/per_slice[8]/thresholds::threshold_mean_image_median,0.17156097292900085,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0302,ctx_informative/per_slice[8]/thresholds::ctx_mean_min,0.13105086982250214,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0303,ctx_informative/per_slice[8]/thresholds::ctx_mean_max,0.4859834909439087,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0304,ctx_informative/per_slice[8]/thresholds::ctx_var_min,0.001619595568627119,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0305,ctx_informative/per_slice[8]/thresholds::ctx_var_max,0.03996613621711731,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[8].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0306,ctx_informative/per_slice[9]/rect::total_tokens,111,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].rect.total_tokens,SOLID
mask-diagnostics-and-context.0307,ctx_informative/per_slice[9]/rect/informative::def_a,26,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].rect.informative.def_a,SOLID
mask-diagnostics-and-context.0308,ctx_informative/per_slice[9]/rect/informative::def_b,40,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].rect.informative.def_b,SOLID
mask-diagnostics-and-context.0309,ctx_informative/per_slice[9]/rect/informative::def_c,35,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].rect.informative.def_c,SOLID
mask-diagnostics-and-context.0310,ctx_informative/per_slice[9]/rect::variance_retained,0.33855923217785416,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].rect.variance_retained,SOLID
mask-diagnostics-and-context.0311,ctx_informative/per_slice[9]/rect::mean_retained,0.3906467063462728,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].rect.mean_retained,SOLID
mask-diagnostics-and-context.0312,ctx_informative/per_slice[9]/anatomy::total_tokens,157,,,count,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].anatomy.total_tokens,SOLID
mask-diagnostics-and-context.0313,ctx_informative/per_slice[9]/anatomy/informative::def_a,43,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].anatomy.informative.def_a,SOLID
mask-diagnostics-and-context.0314,ctx_informative/per_slice[9]/anatomy/informative::def_b,64,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].anatomy.informative.def_b,SOLID
mask-diagnostics-and-context.0315,ctx_informative/per_slice[9]/anatomy/informative::def_c,60,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].anatomy.informative.def_c,SOLID
mask-diagnostics-and-context.0316,ctx_informative/per_slice[9]/anatomy::variance_retained,0.5190551735169233,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].anatomy.variance_retained,SOLID
mask-diagnostics-and-context.0317,ctx_informative/per_slice[9]/anatomy::mean_retained,0.5796326570547059,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].anatomy.mean_retained,SOLID
mask-diagnostics-and-context.0318,ctx_informative/per_slice[9]/thresholds::threshold_mean_0p15,0.15,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].thresholds.threshold_mean_0p15,SOLID
mask-diagnostics-and-context.0319,ctx_informative/per_slice[9]/thresholds::threshold_var_median,0.002596055157482624,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].thresholds.threshold_var_median,SOLID
mask-diagnostics-and-context.0320,ctx_informative/per_slice[9]/thresholds::threshold_mean_image_median,0.13520988821983337,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].thresholds.threshold_mean_image_median,SOLID
mask-diagnostics-and-context.0321,ctx_informative/per_slice[9]/thresholds::ctx_mean_min,0.1121017262339592,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].thresholds.ctx_mean_min,SOLID
mask-diagnostics-and-context.0322,ctx_informative/per_slice[9]/thresholds::ctx_mean_max,0.5165747404098511,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].thresholds.ctx_mean_max,SOLID
mask-diagnostics-and-context.0323,ctx_informative/per_slice[9]/thresholds::ctx_var_min,0.0012191140558570623,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].thresholds.ctx_var_min,SOLID
mask-diagnostics-and-context.0324,ctx_informative/per_slice[9]/thresholds::ctx_var_max,0.03942182660102844,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative.json,$.per_slice[9].thresholds.ctx_var_max,SOLID
mask-diagnostics-and-context.0325,ctx_informative_fixed/rect::ctx,108.388,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.rect.ctx,SOLID
mask-diagnostics-and-context.0326,ctx_informative_fixed/rect::infoA,63.238,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.rect.infoA,SOLID
mask-diagnostics-and-context.0327,ctx_informative_fixed/rect::infoB,48.196,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.rect.infoB,SOLID
mask-diagnostics-and-context.0328,ctx_informative_fixed/rect::var_ret,0.3883044421672821,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.rect.var_ret,SOLID
mask-diagnostics-and-context.0329,ctx_informative_fixed/rect::int_ret,0.4019947350025177,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.rect.int_ret,SOLID
mask-diagnostics-and-context.0330,ctx_informative_fixed/rect::blk,222.521,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.rect.blk,SOLID
mask-diagnostics-and-context.0331,ctx_informative_fixed/rect::un,120.92,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.rect.un,SOLID
mask-diagnostics-and-context.0332,ctx_informative_fixed/anat::ctx,175.559,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.anat.ctx,SOLID
mask-diagnostics-and-context.0333,ctx_informative_fixed/anat::infoA,95.945,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.anat.infoA,SOLID
mask-diagnostics-and-context.0334,ctx_informative_fixed/anat::infoB,67.009,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.anat.infoB,SOLID
mask-diagnostics-and-context.0335,ctx_informative_fixed/anat::var_ret,0.506020724773407,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.anat.var_ret,SOLID
mask-diagnostics-and-context.0336,ctx_informative_fixed/anat::int_ret,0.5738397240638733,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.anat.int_ret,SOLID
mask-diagnostics-and-context.0337,ctx_informative_fixed/anat::blk,222.521,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.anat.blk,SOLID
mask-diagnostics-and-context.0338,ctx_informative_fixed/anat::un,52.483,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.anat.un,SOLID
mask-diagnostics-and-context.0339,ctx_informative_fixed::var_median,0.003356249537318945,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.var_median,SOLID
mask-diagnostics-and-context.0340,ctx_informative_fixed::n,1000,,1000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\ctx_informative_fixed.json,$.n,SOLID
mask-diagnostics-and-context.0341,edge_1k::record_count,2000,,2000,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\edge_1k.json,$#length,SOLID
mask-diagnostics-and-context.0342,push_mask/cap0.75::union,40.04,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.union,SOLID
mask-diagnostics-and-context.0343,push_mask/cap0.75::vis_mass,0.28657200932502747,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.vis_mass,SOLID
mask-diagnostics-and-context.0344,push_mask/cap0.75::vis_extent,0.4443529813631231,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.vis_extent,SOLID
mask-diagnostics-and-context.0345,push_mask/cap0.75::ctx,92.45,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.ctx,SOLID
mask-diagnostics-and-context.0346,push_mask/cap0.75::ctx_p05,68.0,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.ctx_p05,SOLID
mask-diagnostics-and-context.0347,push_mask/cap0.75::ctx_below10_pct,0.0,,,percent,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.ctx_below10_pct,SOLID
mask-diagnostics-and-context.0348,push_mask/cap0.75::anat_mass_in_ctx,0.10484309037543425,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.anat_mass_in_ctx,SOLID
mask-diagnostics-and-context.0349,push_mask/cap0.75::connected,0.985,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.75.connected,SOLID
mask-diagnostics-and-context.0350,push_mask/cap0.85::union,47.455,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.union,SOLID
mask-diagnostics-and-context.0351,push_mask/cap0.85::vis_mass,0.19538597762584686,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.vis_mass,SOLID
mask-diagnostics-and-context.0352,push_mask/cap0.85::vis_extent,0.3400888873065795,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.vis_extent,SOLID
mask-diagnostics-and-context.0353,push_mask/cap0.85::ctx,89.6,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.ctx,SOLID
mask-diagnostics-and-context.0354,push_mask/cap0.85::ctx_p05,65.0,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.ctx_p05,SOLID
mask-diagnostics-and-context.0355,push_mask/cap0.85::ctx_below10_pct,0.0,,,percent,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.ctx_below10_pct,SOLID
mask-diagnostics-and-context.0356,push_mask/cap0.85::anat_mass_in_ctx,0.07030651242603199,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.anat_mass_in_ctx,SOLID
mask-diagnostics-and-context.0357,push_mask/cap0.85::connected,0.985,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.85.connected,SOLID
mask-diagnostics-and-context.0358,push_mask/cap0.90::union,52.285,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.union,SOLID
mask-diagnostics-and-context.0359,push_mask/cap0.90::vis_mass,0.15091213583946228,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.vis_mass,SOLID
mask-diagnostics-and-context.0360,push_mask/cap0.90::vis_extent,0.2742197645778606,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.vis_extent,SOLID
mask-diagnostics-and-context.0361,push_mask/cap0.90::ctx,87.895,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.ctx,SOLID
mask-diagnostics-and-context.0362,push_mask/cap0.90::ctx_p05,63.0,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.ctx_p05,SOLID
mask-diagnostics-and-context.0363,push_mask/cap0.90::ctx_below10_pct,0.0,,,percent,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.ctx_below10_pct,SOLID
mask-diagnostics-and-context.0364,push_mask/cap0.90::anat_mass_in_ctx,0.05461364530041465,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.anat_mass_in_ctx,SOLID
mask-diagnostics-and-context.0365,push_mask/cap0.90::connected,0.985,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.90.connected,SOLID
mask-diagnostics-and-context.0366,push_mask/cap0.95::union,58.74,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.95.union,SOLID
mask-diagnostics-and-context.0367,push_mask/cap0.95::vis_mass,0.10613502562046051,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.95.vis_mass,SOLID
mask-diagnostics-and-context.0368,push_mask/cap0.95::vis_extent,0.18589191143662526,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.95.vis_extent,SOLID
mask-diagnostics-and-context.0369,push_mask/cap0.95::ctx,85.785,,,scalar,C:\Users\Gary\Desktop\jepa\results\masking\diagnostics\push_mask.json,$.cap0.95.ctx,SOLID
